order_id,customer_name,customer_gender,date_of_birth,email,phone,country,city,region,pincode,customer_segment,product_category,product_name,quantity,unit_price,discount,order_date,payment_mode,order_status,revenue,flag_negative_qty,flag_invalid_discount,duplicates_order_id,duplicate_order_id
ORD11273,Daniel Fisher,Male,,jessicajoseph@example.org,+1-730-369-7899,CANADA,Michaelport,West,80135.0,Consumer,Sports,Yoga Mat,1,36.34,0.2,,Credit Card,Returned,29.07,False,False,unique,unique
ORD12081,Jennifer Kelly,Female,,,,United States,Maynardburgh,South,75221.0,Consumer,Sports,Cricket Bat,5,11.6,0.5,,Credit Card,Pending,29.0,False,True,unique,unique
ORD12177,Patricia Gutierrez,Female,,carl59@example.net,6594256870,United States,Bakerfort,South,,Corporate,Clothing,Winter Jacket,2,16.07,0.1,,Credit Card,Delivered,28.93,False,True,unique,unique
ORD11381,Keith Craig,Male,,smithvictoria@example.org,,India,New Stephanieberg,North,20448.0,Corporate,Beauty,Face Wash,1,28.72,0.0,2023-12-29,Credit Card,Returned,28.72,False,False,unique,unique
ORD12069,Erik Huang,,,kristenroberts@example.net,001-261-762-2277x261,India,Kimberlyton,West,22701.0,Corporate,Electronics,Bluetooth Speaker,2,14.19,0.0,,Cash On Delivery,Pending,28.38,False,True,unique,unique
ORD11008,Ashley Douglas,Female,,rlindsey@example.org,(605)739-7077,India,Kennethton,West,70208.0,Home Office,Electronics,USB-C Hub,1,33.32,0.15,,Net Banking,Returned,28.32,False,False,unique,unique
ORD11086,Billy Cook,,,spearsjose@example.com,,India,Marshport,West,96545.0,Consumer,Clothing,Running Shoes,2,14.16,0.0,,Net Banking,Cancelled,28.32,False,True,unique,unique
ORD11207,Monica Castro,Female,,kyle91@example.com,390.853.4728x395,India,Lewiston,West,,Consumer,Electronics,USB-C Hub,2,14.81,0.05,,Upi,Pending,28.14,False,True,unique,unique
ORD10873,Jenny Soto,Male,,adamnolan@example.net,314.731.9279x76178,United States,Rileyside,East,84813.0,Corporate,Sports,Cricket Bat,3,9.23,0.0,,Credit Card,Cancelled,27.69,False,True,unique,unique
ORD10762,Sandra White,Female,,evansrichard@example.net,+1-812-987-9429x68827,UNITED KINGDOM,West Bradleystad,West,30560.0,Corporate,Sports,Yoga Mat,2,16.25,0.15,2024-06-04,Credit Card,Cancelled,27.62,False,True,unique,unique
ORD11598,Rachel Dixon Phd,,1966-01-21,edwardsjennifer@example.com,(291)617-0870x27282,CANADA,North Cindyhaven,West,1768.0,Home Office,Clothing,Running Shoes,1,31.37,0.15,,Upi,Shipped,26.66,False,False,unique,unique
ORD10299,Robert Reynolds,,,robertking@example.net,882.208.2973x748,India,West Steven,East,32007.0,Consumer,Home & Kitchen,Storage Box,3,11.03,0.2,,Upi,Shipped,26.47,False,True,unique,unique
ORD10019,Kimberly Ball,Female,1996-03-18,michaeljones@example.net,895-814-8465x64823,CANADA,New Ashley,North,53726.0,Home Office,Electronics,Earbuds,5,5.84,0.1,,Credit Card,Returned,26.28,False,True,unique,unique
ORD11444,Paula Solomon,Female,1972-08-08,bpadilla@example.com,+1-899-915-7380x6799,United Kingdom,South Shannon,South,,Corporate,Beauty,Sunscreen SPF50,1,32.69,0.2,,Net Banking,Returned,26.15,False,False,unique,unique
ORD12192,Debra Bryant,Male,,ureynolds@example.net,+1-553-662-9213x5011,India,Sandrafurt,East,71511.0,Consumer,Home & Kitchen,Cushion Cover,2,13.06,0.0,,Debit Card,Delivered,26.12,False,True,unique,unique
ORD10249,Julie Gross,Female,,keith09@example.net,994-307-9290x4904,CANADA,New Chase,North,36919.0,Corporate,Electronics,Bluetooth Speaker,1,32.26,0.2,2023-07-03,Credit Card,Shipped,25.81,False,False,unique,unique
ORD11067,Andrea Freeman,Male,,mitchellsanchez@example.net,709.466.4147x53369,UNITED KINGDOM,Natalieview,North,52118.0,Home Office,Electronics,Smartwatch,1,25.31,0.0,2023-11-14,Cash On Delivery,Returned,25.31,False,False,unique,unique
ORD12585,Kimberly Johnson,Male,,cheryl94@example.org,833.731.2938x655,United Kingdom,Port Ericberg,East,,Corporate,Clothing,Running Shoes,1,29.34,0.15,2023-01-08,Upi,Returned,24.94,False,False,unique,unique
ORD12219,Jose Anderson,,1990-10-29,ejames@example.net,2619085370,United States,Port Andrewtown,South,,Home Office,Clothing,Formal Shirt,1,27.68,0.1,,Cash On Delivery,Delivered,24.91,False,False,unique,unique
ORD12608,Carrie Erickson,,,wellstracy@example.org,+1-856-939-2118x78162,United States,Robinsonville,North,6775.0,Corporate,Beauty,Sunscreen SPF50,2,13.52,0.1,2023-09-15,Debit Card,Delivered,24.34,False,True,unique,unique
ORD10909,Timothy Maxwell,Female,,kimberly36@example.com,001-921-795-3689x0057,United States,North Codybury,East,18400.0,Consumer,Clothing,Winter Jacket,1,28.1,0.15,,Cash On Delivery,Shipped,23.88,False,False,unique,unique
ORD12449,Susan Williams,,,bradleygreer@example.net,(874)607-1853x3115,United Kingdom,West Melissa,West,23793.0,Home Office,Sports,Yoga Mat,1,29.56,0.2,,Net Banking,Delivered,23.65,False,False,unique,unique
ORD10729,Paul Phelps,Female,,sarahlong@example.net,(532)559-4232x8946,CANADA,West Richardview,West,10935.0,Corporate,Clothing,Winter Jacket,1,23.12,0.0,,Debit Card,Shipped,23.12,False,False,unique,unique
ORD12835,Antonio Flores,Male,,gabrielsalinas@example.com,619.906.0459x82781,India,West Elizabethchester,West,39968.0,Home Office,Books,Kids Story Book,2,13.44,0.15,2024-03-23,Upi,Shipped,22.85,False,True,unique,unique
ORD12694,Dean Day,Male,,mark29@example.com,963-373-3300x304,United Kingdom,Contrerasberg,West,31377.0,Consumer,Sports,Cricket Bat,1,22.31,0.0,2023-07-27,Net Banking,Delivered,22.31,False,False,unique,unique
ORD12692,Heather Mathews,Female,,robertpetersen@example.net,3233521792,CANADA,New Audrey,North,32990.0,Corporate,Beauty,Lipstick Set,1,27.32,0.2,,Credit Card,Delivered,21.86,False,False,unique,unique
ORD10992,Dana Flores,Male,2001-02-18,,001-740-655-3648x187,India,East Morganview,West,67350.0,Home Office,Electronics,Earbuds,1,43.14,0.5,,Debit Card,Shipped,21.57,False,False,unique,unique
ORD11496,Anthony Gonzalez,Male,,hestrada@example.org,(887)477-7014x972,United States,North Annachester,South,85367.0,Home Office,Electronics,Wireless Mouse,1,21.53,0.0,,Net Banking,Pending,21.53,False,False,unique,unique
ORD10858,Brittany Byrd,Female,,william12@example.org,590-595-6684x48237,United States,Berryland,East,24920.0,Consumer,Home & Kitchen,Storage Box,1,21.46,0.0,,Net Banking,Delivered,21.46,False,False,unique,unique
ORD11728,Jenna Zimmerman Md,Male,1997-03-21,thomas17@example.org,,UNITED KINGDOM,West Kayla,West,48768.0,Consumer,Sports,Football,1,21.05,0.0,2023-10-12,Credit Card,Returned,21.05,False,False,unique,unique
ORD11394,Caitlin Garcia,Female,,tyrone95@example.org,4348522026,UNITED STATES,North Jay,East,,Consumer,Electronics,Laptop Stand,1,21.02,0.0,,Cash On Delivery,Returned,21.02,False,False,unique,unique
ORD11414,Amanda Lopez,Female,1974-09-22,melissa18@example.org,(880)761-9499x913,UNITED STATES,West Matthewshire,East,,Corporate,Clothing,Winter Jacket,5,8.28,0.5,,Net Banking,Returned,20.7,False,True,unique,unique
ORD10153,Lauren Oliver,Female,1983-04-07,vincentdillon@example.com,346.902.2356x97252,India,Crystalburgh,North,41580.0,Corporate,Clothing,Men's T-Shirt,3,6.89,0.0,,Upi,Cancelled,20.67,False,True,unique,unique
ORD10667,Isaac Cooper,Female,,aaron78@example.org,525.884.8689,United Kingdom,South Tamarashire,East,72213.0,Consumer,Clothing,Men's T-Shirt,1,20.39,0.0,,Cash On Delivery,Delivered,20.39,False,False,unique,unique
ORD12115,Charles Horn,Male,,wilsonjason@example.com,(444)421-4377x80559,United States,Churchtown,North,87086.0,Consumer,Beauty,Sunscreen SPF50,2,12.47,0.2,,Credit Card,Delivered,19.95,False,True,unique,unique
ORD10421,James Flores,Female,,oguzman@example.com,(536)868-7887,UNITED STATES,New Jenniferhaven,North,76244.0,Home Office,Clothing,Women's Jeans,2,9.88,0.0,,Credit Card,Delivered,19.76,False,True,unique,unique
ORD11361,Christopher Hill,,,fieldsbrooke@example.org,3125033980,CANADA,Davisfurt,West,,Home Office,Electronics,USB-C Hub,2,11.53,0.15,,Credit Card,Delivered,19.6,False,True,unique,unique
ORD11136,Destiny Myers,Female,,rachel74@example.org,001-668-873-5445x3451,United States,Kempside,North,,Corporate,Books,Kids Story Book,1,19.47,0.0,,Upi,Cancelled,19.47,False,False,unique,unique
ORD10964,James Andrews Dvm,Female,,briannaandersen@example.com,,India,Codyton,South,,Consumer,Electronics,Smartwatch,1,22.55,0.15,,Upi,Delivered,19.17,False,False,unique,unique
ORD10232,Dr. Stephen Hall Iv,Male,1969-11-21,,707-713-9660,United States,North Danielle,East,,Home Office,Sports,Dumbbell Set,1,23.68,0.2,,Debit Card,Returned,18.94,False,False,unique,unique
ORD11252,Brent Jackson,Male,1993-04-14,kking@example.org,560.278.5483,UNITED KINGDOM,Williamfort,West,19081.0,Consumer,Sports,Dumbbell Set,1,23.63,0.2,,Net Banking,Shipped,18.9,False,False,unique,unique
ORD12738,Jennifer Vang,Female,,alan64@example.com,274-826-5884,UNITED STATES,Leonberg,West,35875.0,Consumer,Sports,Yoga Mat,1,19.64,0.05,,Credit Card,Delivered,18.66,False,False,unique,unique
ORD10523,John Yang,Female,,nicolethompson@example.org,(555)280-9961x327,CANADA,West Ryan,North,45011.0,Corporate,Electronics,Bluetooth Speaker,1,18.54,0.0,,Upi,Delivered,18.54,False,False,unique,unique
ORD11556,Mr. Joshua Herring,Male,,bailey14@example.com,6498723669,India,South Gregory,South,56763.0,Home Office,Clothing,Men's T-Shirt,3,7.17,0.15,,Credit Card,Shipped,18.28,False,True,unique,unique
ORD12556,Victoria Tucker,Male,,vwest@example.com,+1-961-824-9833x44146,United Kingdom,New Brenda,East,49210.0,Consumer,Home & Kitchen,Blender,2,9.14,0.0,2024-05-05,Credit Card,Pending,18.28,False,True,unique,unique
ORD11833,Kayla Wood,Male,1981-11-10,stephaniedavis@example.org,900.517.4931x7560,UNITED STATES,East Sherrymouth,South,28433.0,Home Office,Books,Self-Help Book,1,20.17,0.1,,Cash On Delivery,Delivered,18.15,False,False,unique,unique
ORD12326,Adam Buckley,Female,,zjohnston@example.com,,United States,Seanview,North,9302.0,Home Office,Electronics,Earbuds,1,18.66,0.05,,Credit  Card,Delivered,17.73,False,False,unique,unique
ORD10252,Melanie Williams,Male,,stephanie69@example.net,754-441-4967x393,UNITED KINGDOM,Amytown,South,9407.0,Home Office,Clothing,Men's T-Shirt,1,16.87,0.0,,Upi,Pending,16.87,False,False,unique,unique
ORD11001,Wesley Brown Md,Male,1996-12-17,tammythomas@example.com,+1-599-619-3873x370,UNITED KINGDOM,Port Kelly,West,,Home Office,Electronics,USB-C Hub,1,18.52,0.1,2024-12-28,Upi,Delivered,16.67,False,False,unique,unique
ORD10321,Susan Dillon,Male,,ricerobert@example.com,+1-914-867-1795,UNITED KINGDOM,East Keithborough,West,62005.0,Corporate,Clothing,Winter Jacket,1,19.43,0.15,,Cash On Delivery,Pending,16.52,False,False,unique,unique
ORD10742,Gary Grimes,Male,,ucarr@example.org,(979)397-0292,India,North Mark,East,87889.0,Home Office,Beauty,Hair Serum,1,15.25,0.0,,Cash On Delivery,Shipped,15.25,False,False,unique,unique
ORD11194,Daniel Howell,Female,1985-11-27,dana17@example.net,+1-855-799-0984x128,CANADA,Lindseyville,West,49887.0,Home Office,Books,Self-Help Book,1,16.36,0.1,2023-12-03,Cash On Delivery,Cancelled,14.72,False,False,unique,unique
ORD11666,David Hall,,2002-02-06,floresronald@example.net,(570)650-6809x83831,UNITED KINGDOM,Morriston,West,,Home Office,Electronics,USB-C Hub,1,17.32,0.15,,Debit Card,Cancelled,14.72,False,False,unique,unique
ORD11080,Peter Crawford,Female,,smithcynthia@example.com,617.598.9948x8566,India,North Mikeshire,East,,Consumer,Sports,Dumbbell Set,1,17.64,0.2,,Credit Card,Cancelled,14.11,False,False,unique,unique
ORD10917,Rachel Petty,Male,1973-12-21,william47@example.org,321.439.8654x62202,UNITED KINGDOM,Lake Jessica,West,90458.0,Corporate,Home & Kitchen,Cushion Cover,1,13.68,0.0,,Net Banking,Delivered,13.68,False,False,unique,unique
ORD10562,Victoria Adams,Female,,robert29@example.net,4608320203,India,Alexanderfort,East,,Corporate,Clothing,Winter Jacket,2,7.5,0.1,2024-09-18,Cash On Delivery,Cancelled,13.5,False,True,unique,unique
ORD12848,Wanda Harrison,Male,1966-04-10,anthony22@example.com,623-649-4572,United States,South Russellside,North,94583.0,Corporate,Home & Kitchen,Storage Box,2,12.67,0.5,,Debit Card,Returned,12.67,False,True,unique,unique
ORD12587,Dawn Wilson,,,crossbilly@example.com,,CANADA,West Andrew,South,59445.0,Consumer,Clothing,Formal Shirt,2,6.29,0.0,,Credit Card,Shipped,12.58,False,True,unique,unique
ORD11525,Wesley Oneal,Male,,johnsonlisa@example.net,,United States,New Lauriebury,North,92904.0,Corporate,Electronics,Earbuds,1,12.54,0.0,2023-11-01,Debit Card,Returned,12.54,False,False,unique,unique
ORD10064,James Hughes,Female,,anthonygalvan@example.net,+1-252-620-4727x7901,India,Port Edward,North,95821.0,Home Office,Books,Fiction Novel,1,24.38,0.5,,Net Banking,Shipped,12.19,False,False,unique,unique
ORD12179,Cody Rowe,,,thompsonlisa@example.net,946-327-6351x4874,CANADA,Ellenberg,West,88702.0,Corporate,Beauty,Face Wash,2,6.72,0.1,2024-03-12,Credit Card,Shipped,12.1,False,True,unique,unique
ORD11254,Sarah Webb,Female,,michaelduncan@example.org,982-285-2332,UNITED KINGDOM,Barbaraborough,North,99322.0,Home Office,Beauty,Sunscreen SPF50,3,5.03,0.2,2023-12-14,Cash On Delivery,Shipped,12.07,False,True,unique,unique
ORD12458,Grace Young,Female,,averyrichard@example.net,647.981.8222x34494,United States,Amandahaven,North,47044.0,Corporate,Beauty,Hair Serum,1,14.93,0.2,,Credit Card,Returned,11.94,False,False,unique,unique
ORD12504,James Hughes,Female,,david06@example.org,376.498.2376,India,Tiffanyborough,South,4396.0,Home Office,Beauty,Hair Serum,1,23.64,0.5,,Credit  Card,Pending,11.82,False,False,unique,unique
ORD11395,Tristan Scott,Male,,,(773)330-9074x063,UNITED KINGDOM,Robertsonberg,South,,Home Office,Electronics,Bluetooth Speaker,2,6.4,0.1,,Cash On Delivery,Returned,11.52,False,True,unique,unique
ORD12558,Joseph Cantrell,Female,,john18@example.org,(697)218-7015x3987,CANADA,Karenland,West,76216.0,Consumer,Books,Fiction Novel,1,14.4,0.2,2023-02-17,Net Banking,Pending,11.52,False,False,unique,unique
ORD10172,Jennifer Bailey,Male,,mark43@example.net,378.801.5739x93056,India,Amberport,North,3739.0,Consumer,Home & Kitchen,Blender,1,11.31,0.0,2024-10-27,Cash On Delivery,Pending,11.31,False,False,unique,unique
ORD10401,Haley Gamble,Female,1992-05-02,lawsontami@example.net,001-783-321-5285x06762,India,Robinbury,South,71164.0,Corporate,Home & Kitchen,Blender,1,11.11,0.0,,Cash On Delivery,Shipped,11.11,False,False,unique,unique
ORD10248,Laura Bush,Male,1966-01-11,fnixon@example.org,001-684-278-1891x3718,United States,Amandatown,South,,Corporate,Clothing,Men's T-Shirt,2,11.04,0.5,,Cash On Delivery,Delivered,11.04,False,True,unique,unique
ORD12200,Patricia Wood,Female,1965-05-27,hawkinsmichael@example.net,001-698-418-1199,UNITED KINGDOM,South Lisaside,West,31322.0,Corporate,Beauty,Sunscreen SPF50,1,10.73,0.0,,Credit Card,Shipped,10.73,False,False,unique,unique
ORD12202,Patrick Hines,Female,,ilee@example.com,+1-930-387-2447x8390,India,North Renee,West,22392.0,Consumer,Electronics,Wireless Mouse,2,5.81,0.1,2023-09-25,Credit  Card,Pending,10.46,False,True,unique,unique
ORD10449,Ernest Smith,Male,1993-08-21,jason95@example.org,+1-616-349-3831,UNITED KINGDOM,Flemingchester,North,42153.0,Consumer,Sports,Dumbbell Set,1,10.38,0.0,,Cash On Delivery,Returned,10.38,False,False,unique,unique
ORD11756,Samantha Miller,Female,,fcosta@example.org,+1-240-447-5000x4584,India,Lake Tim,South,53734.0,Consumer,Electronics,Smartwatch,1,11.37,0.1,2024-09-30,Cash On Delivery,Shipped,10.23,False,False,unique,unique
ORD11043,Catherine Walls,Female,,chenmatthew@example.org,+1-481-229-8861,CANADA,Smithfurt,South,,Home Office,Sports,Cricket Bat,2,5.99,0.15,,Credit Card,Shipped,10.18,False,True,unique,unique
ORD12433,Alison Garcia,Female,,hhunter@example.net,343.729.7867,United States,Tiffanyburgh,East,96466.0,Home Office,Books,Cook Book,1,10.57,0.05,,Net Banking,Returned,10.04,False,False,unique,unique
ORD11242,Dr. John Parker,,1982-03-06,emily56@example.com,,United States,Hernandezshire,East,60258.0,Corporate,Clothing,Men's T-Shirt,2,9.3,0.5,,Cash On Delivery,Returned,9.3,False,True,unique,unique
ORD11921,Jennifer Nguyen,Female,1963-11-16,megan94@example.com,573-405-1513,UNITED KINGDOM,New Randyborough,East,,Consumer,Books,Cook Book,1,10.87,0.15,,Upi,Shipped,9.24,False,False,unique,unique
ORD11367,Robert Franklin,Male,,laurenrios@example.org,746-901-8911x34348,United States,East Jasonchester,North,91190.0,Home Office,Electronics,USB-C Hub,1,17.13,0.5,2023-05-09,Net Banking,Delivered,8.56,False,False,unique,unique
ORD11404,Kim Wright,,,,(491)403-8524x276,United States,West Michaelfurt,East,32222.0,Consumer,Clothing,Formal Shirt,2,8.48,0.5,,Credit Card,Delivered,8.48,False,True,unique,unique
ORD11320,Dr. Terri Valdez,Female,,larry44@example.com,,CANADA,Port Sylviamouth,West,53321.0,Home Office,Books,Kids Story Book,1,9.65,0.15,,Debit Card,Shipped,8.2,False,False,unique,unique
ORD10928,Debbie Bailey,Female,,henryrobert@example.org,(851)827-2670,UNITED KINGDOM,Donovanfurt,West,,Consumer,Beauty,Hair Serum,1,8.11,0.0,,Cash On Delivery,Delivered,8.11,False,False,unique,unique
ORD12147,Laura Lindsey,Male,,jimmy04@example.org,+1-642-649-1626x31777,India,East Dustin,North,24871.0,Consumer,Electronics,Earbuds,2,5.03,0.2,,Net Banking,Cancelled,8.05,False,True,unique,unique
ORD12007,Mark Atkins,Male,,jacobskathryn@example.com,+1-740-429-3764,CANADA,Bowmanside,South,59832.0,Consumer,Beauty,Sunscreen SPF50,1,15.78,0.5,,Credit  Card,Shipped,7.89,False,False,unique,unique
ORD10185,Larry Carey,Female,,xboyd@example.org,,India,Perezfort,North,50470.0,Home Office,Clothing,Women's Jeans,2,7.79,0.5,,Credit  Card,Returned,7.79,False,True,unique,unique
ORD11523,Sarah Buchanan,,,,9323381281,UNITED STATES,West Shirley,East,40767.0,Corporate,Sports,Cricket Bat,1,8.52,0.15,,Upi,Pending,7.24,False,False,unique,unique
ORD10558,Traci Harmon,Female,,michaelbuckley@example.org,2732465495,UNITED STATES,Anthonyfort,North,4986.0,Home Office,Books,Fiction Novel,1,8.44,0.15,,Net Banking,Pending,7.17,False,False,unique,unique
ORD10306,Erin Campbell,Male,,hunter69@example.org,4082931734,India,Williamsonview,South,20063.0,Consumer,Beauty,Face Wash,1,14.31,0.5,,Credit Card,Delivered,7.16,False,False,unique,unique
ORD11056,Carl Robinson Md,Male,,jill69@example.net,559-722-7764x14900,India,East Juliamouth,South,45494.0,Consumer,Clothing,Winter Jacket,1,13.26,0.5,,Cash On Delivery,Shipped,6.63,False,False,unique,unique
ORD12058,Karen Patel,Male,1994-09-02,rlarsen@example.net,,CANADA,North Benjaminland,North,22922.0,Consumer,Clothing,Women's Jeans,1,6.08,0.0,,Net Banking,Shipped,6.08,False,False,unique,unique
ORD10340,Antonio Weeks,Female,,mary65@example.net,,CANADA,New Mary,East,37373.0,Consumer,Electronics,USB-C Hub,1,11.59,0.5,,Cash On Delivery,Shipped,5.8,False,False,unique,unique
ORD10702,Cheyenne Fox,Male,,,001-316-232-1119x787,India,East Brittney,South,83190.0,Consumer,Books,Self-Help Book,1,6.03,0.05,2024-05-10,Debit Card,Returned,5.73,False,False,unique,unique
ORD11152,Michelle Harris,Male,,tshelton@example.net,382-536-8810,UNITED KINGDOM,South Gerald,East,6853.0,Home Office,Sports,Football,1,5.64,0.0,2024-09-28,Debit Card,Pending,5.64,False,False,unique,unique
ORD10684,Travis Hicks,Male,,,845-284-1484,United States,New Susanville,South,32118.0,Corporate,Clothing,Winter Jacket,1,6.57,0.15,,Net Banking,Pending,5.58,False,False,unique,unique
ORD10417,John Sanchez,Male,,,281-500-1841x862,CANADA,East Ronaldberg,North,46810.0,Consumer,Clothing,Formal Shirt,1,7.64,0.5,,Credit Card,Cancelled,3.82,False,False,unique,unique
ORD10848,Kelly Lee,Female,,,(855)679-2203x00449,United States,Hickmanberg,North,,Consumer,Beauty,Hair Serum,1,7.28,0.5,,Net Banking,Shipped,3.64,False,False,unique,unique
ORD10691,Robert Adams,Female,1985-07-28,olivia29@example.net,+1-593-876-2974x54930,India,Nicholasside,South,,Consumer,Electronics,USB-C Hub,1,5.28,0.5,,Net Banking,Shipped,2.64,False,False,unique,unique
